especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
MERVAL USD,942.318,,,942.318,942.318,942.318,,,,,2019-07-19,,942.318,1563505200,0
MERVAL USD,908.728,,,908.728,908.728,908.728,,,,,2019-07-22,,908.728,1563764400,0
MERVAL USD,923.096,,,923.096,923.096,923.096,,,,,2019-07-23,,923.096,1563850800,0
MERVAL USD,925.661,,,925.661,925.661,925.661,,,,,2019-07-24,,925.661,1563937200,0
MERVAL USD,918.783,,,918.783,918.783,918.783,,,,,2019-07-25,,918.783,1564023600,0
MERVAL USD,958.752,,,958.752,958.752,958.752,,,,,2019-07-26,,958.752,1564110000,0
MERVAL USD,983.348,,,983.348,983.348,983.348,,,,,2019-07-29,,983.348,1564369200,0
MERVAL USD,967.713,,,967.713,967.713,967.713,,,,,2019-07-30,,967.713,1564455600,0
MERVAL USD,954.99,,,954.99,954.99,954.99,,,,,2019-07-31,,954.99,1564542000,0
MERVAL USD,924.765,,,924.765,924.765,924.765,,,,,2019-08-01,,924.765,1564628400,0
MERVAL USD,923.608,,,923.608,923.608,923.608,,,,,2019-08-02,,923.608,1564714800,0
MERVAL USD,907.49,,,907.49,907.49,907.49,,,,,2019-08-05,,907.49,1564974000,0
MERVAL USD,903.668,,,903.668,903.668,903.668,,,,,2019-08-06,,903.668,1565060400,0
MERVAL USD,894.481,,,894.481,894.481,894.481,,,,,2019-08-07,,894.481,1565146800,0
MERVAL USD,900.242,,,900.242,900.242,900.242,,,,,2019-08-08,,900.242,1565233200,0
MERVAL USD,974.623,,,974.623,974.623,974.623,,,,,2019-08-09,,974.623,1565319600,0
MERVAL USD,596.034,,,596.034,596.034,596.034,,,,,2019-08-12,,596.034,1565578800,0
MERVAL USD,547.835,,,547.835,547.835,547.835,,,,,2019-08-13,,547.835,1565665200,0
MERVAL USD,517.9,,,517.9,517.9,517.9,,,,,2019-08-14,,517.9,1565751600,0
MERVAL USD,509.259,,,509.259,509.259,509.259,,,,,2019-08-15,,509.259,1565838000,0
MERVAL USD,522.9,,,522.9,522.9,522.9,,,,,2019-08-16,,522.9,1565924400,0
MERVAL USD,478.822,,,478.822,478.822,478.822,,,,,2019-08-20,,478.822,1566270000,0
MERVAL USD,497.559,,,497.559,497.559,497.559,,,,,2019-08-21,,497.559,1566356400,0
MERVAL USD,503.653,,,503.653,503.653,503.653,,,,,2019-08-22,,503.653,1566442800,0
MERVAL USD,480.585,,,480.585,480.585,480.585,,,,,2019-08-23,,480.585,1566529200,0
MERVAL USD,465.231,,,465.231,465.231,465.231,,,,,2019-08-26,,465.231,1566788400,0
MERVAL USD,440.159,,,440.159,440.159,440.159,,,,,2019-08-27,,440.159,1566874800,0
MERVAL USD,445.46,,,445.46,445.46,445.46,,,,,2019-08-28,,445.46,1566961200,0
MERVAL USD,394.034,,,394.034,394.034,394.034,,,,,2019-08-29,,394.034,1567047600,0
MERVAL USD,412.342,,,412.342,412.342,412.342,,,,,2019-08-30,,412.342,1567134000,0
MERVAL USD,401.647,,,401.647,401.647,401.647,,,,,2019-09-02,,401.647,1567393200,0
MERVAL USD,373.029,,,373.029,373.029,373.029,,,,,2019-09-03,,373.029,1567479600,0
MERVAL USD,397.431,,,397.431,397.431,397.431,,,,,2019-09-04,,397.431,1567566000,0
MERVAL USD,435.795,,,435.795,435.795,435.795,,,,,2019-09-05,,435.795,1567652400,0
MERVAL USD,446.412,,,446.412,446.412,446.412,,,,,2019-09-06,,446.412,1567738800,0
MERVAL USD,419.778,,,419.778,419.778,419.778,,,,,2019-09-09,,419.778,1567998000,0
MERVAL USD,443.836,,,443.836,443.836,443.836,,,,,2019-09-10,,443.836,1568084400,0
MERVAL USD,432.034,,,432.034,432.034,432.034,,,,,2019-09-11,,432.034,1568170800,0
MERVAL USD,430.564,,,430.564,430.564,430.564,,,,,2019-09-12,,430.564,1568257200,0
MERVAL USD,438.155,,,438.155,438.155,438.155,,,,,2019-09-13,,438.155,1568343600,0
MERVAL USD,429.051,,,429.051,429.051,429.051,,,,,2019-09-16,,429.051,1568602800,0
MERVAL USD,436.776,,,436.776,436.776,436.776,,,,,2019-09-17,,436.776,1568689200,0
MERVAL USD,438.035,,,438.035,438.035,438.035,,,,,2019-09-18,,438.035,1568775600,0
MERVAL USD,438.248,,,438.248,438.248,438.248,,,,,2019-09-19,,438.248,1568862000,0
MERVAL USD,436.481,,,436.481,436.481,436.481,,,,,2019-09-20,,436.481,1568948400,0
MERVAL USD,426.886,,,426.886,426.886,426.886,,,,,2019-09-23,,426.886,1569207600,0
MERVAL USD,412.451,,,412.451,412.451,412.451,,,,,2019-09-24,,412.451,1569294000,0
MERVAL USD,427.915,,,427.915,427.915,427.915,,,,,2019-09-25,,427.915,1569380400,0
MERVAL USD,441.782,,,441.782,441.782,441.782,,,,,2019-09-26,,441.782,1569466800,0
MERVAL USD,450.577,,,450.577,450.577,450.577,,,,,2019-09-27,,450.577,1569553200,0
MERVAL USD,464.477,,,464.477,464.477,464.477,,,,,2019-09-30,,464.477,1569812400,0
MERVAL USD,474.903,,,474.903,474.903,474.903,,,,,2019-10-01,,474.903,1569898800,0
MERVAL USD,465.981,,,465.981,465.981,465.981,,,,,2019-10-02,,465.981,1569985200,0
MERVAL USD,447.149,,,447.149,447.149,447.149,,,,,2019-10-03,,447.149,1570071600,0
MERVAL USD,484.196,,,484.196,484.196,484.196,,,,,2019-10-04,,484.196,1570158000,0
MERVAL USD,462.011,,,462.011,462.011,462.011,,,,,2019-10-07,,462.011,1570417200,0
MERVAL USD,467.799,,,467.799,467.799,467.799,,,,,2019-10-08,,467.799,1570503600,0
MERVAL USD,450.522,,,450.522,450.522,450.522,,,,,2019-10-09,,450.522,1570590000,0
MERVAL USD,465.716,,,465.716,465.716,465.716,,,,,2019-10-10,,465.716,1570676400,0
MERVAL USD,466.043,,,466.043,466.043,466.043,,,,,2019-10-11,,466.043,1570762800,0
MERVAL USD,457.76,,,457.76,457.76,457.76,,,,,2019-10-15,,457.76,1571108400,0
MERVAL USD,448.058,,,448.058,448.058,448.058,,,,,2019-10-16,,448.058,1571194800,0
MERVAL USD,461.624,,,461.624,461.624,461.624,,,,,2019-10-17,,461.624,1571281200,0
MERVAL USD,433.001,,,433.001,433.001,433.001,,,,,2019-10-18,,433.001,1571367600,0
MERVAL USD,440.888,,,440.888,440.888,440.888,,,,,2019-10-21,,440.888,1571626800,0
MERVAL USD,443.04,,,443.04,443.04,443.04,,,,,2019-10-22,,443.04,1571713200,0
MERVAL USD,411.8,,,411.8,411.8,411.8,,,,,2019-10-23,,411.8,1571799600,0
MERVAL USD,432.62,,,432.62,432.62,432.62,,,,,2019-10-24,,432.62,1571886000,0
MERVAL USD,433.588,,,433.588,433.588,433.588,,,,,2019-10-25,,433.588,1571972400,0
MERVAL USD,409.19,,,409.19,409.19,409.19,,,,,2019-10-28,,409.19,1572231600,0
MERVAL USD,399.168,,,399.168,399.168,399.168,,,,,2019-10-29,,399.168,1572318000,0
MERVAL USD,447.675,,,447.675,447.675,447.675,,,,,2019-10-30,,447.675,1572404400,0
MERVAL USD,445.572,,,445.572,445.572,445.572,,,,,2019-10-31,,445.572,1572490800,0
MERVAL USD,446.956,,,446.956,446.956,446.956,,,,,2019-11-01,,446.956,1572577200,0
MERVAL USD,465.982,,,465.982,465.982,465.982,,,,,2019-11-04,,465.982,1572836400,0
MERVAL USD,466.531,,,466.531,466.531,466.531,,,,,2019-11-05,,466.531,1572922800,0
MERVAL USD,450.571,,,450.571,450.571,450.571,,,,,2019-11-06,,450.571,1573009200,0
MERVAL USD,456.991,,,456.991,456.991,456.991,,,,,2019-11-07,,456.991,1573095600,0
MERVAL USD,436.347,,,436.347,436.347,436.347,,,,,2019-11-08,,436.347,1573182000,0
MERVAL USD,430.394,,,430.394,430.394,430.394,,,,,2019-11-11,,430.394,1573441200,0
MERVAL USD,433.482,,,433.482,433.482,433.482,,,,,2019-11-12,,433.482,1573527600,0
MERVAL USD,414.04,,,414.04,414.04,414.04,,,,,2019-11-13,,414.04,1573614000,0
MERVAL USD,408.315,,,408.315,408.315,408.315,,,,,2019-11-14,,408.315,1573700400,0
MERVAL USD,414.897,,,414.897,414.897,414.897,,,,,2019-11-15,,414.897,1573786800,0
MERVAL USD,426.229,,,426.229,426.229,426.229,,,,,2019-11-19,,426.229,1574132400,0
MERVAL USD,440.679,,,440.679,440.679,440.679,,,,,2019-11-20,,440.679,1574218800,0
MERVAL USD,441.298,,,441.298,441.298,441.298,,,,,2019-11-21,,441.298,1574305200,0
MERVAL USD,447.732,,,447.732,447.732,447.732,,,,,2019-11-22,,447.732,1574391600,0
MERVAL USD,446.477,,,446.477,446.477,446.477,,,,,2019-11-25,,446.477,1574650800,0
MERVAL USD,429.207,,,429.207,429.207,429.207,,,,,2019-11-26,,429.207,1574737200,0
MERVAL USD,469.486,,,469.486,469.486,469.486,,,,,2019-11-27,,469.486,1574823600,0
MERVAL USD,469.794,,,469.794,469.794,469.794,,,,,2019-11-28,,469.794,1574910000,0
MERVAL USD,469.454,,,469.454,469.454,469.454,,,,,2019-11-29,,469.454,1574996400,0
MERVAL USD,449.979,,,449.979,449.979,449.979,,,,,2019-12-02,,449.979,1575255600,0
MERVAL USD,436.698,,,436.698,436.698,436.698,,,,,2019-12-03,,436.698,1575342000,0
MERVAL USD,464.786,,,464.786,464.786,464.786,,,,,2019-12-04,,464.786,1575428400,0
MERVAL USD,463.975,,,463.975,463.975,463.975,,,,,2019-12-05,,463.975,1575514800,0
MERVAL USD,462.049,,,462.049,462.049,462.049,,,,,2019-12-06,,462.049,1575601200,0
MERVAL USD,461.575,,,461.575,461.575,461.575,,,,,2019-12-09,,461.575,1575860400,0
MERVAL USD,452.447,,,452.447,452.447,452.447,,,,,2019-12-10,,452.447,1575946800,0
MERVAL USD,472.025,,,472.025,472.025,472.025,,,,,2019-12-11,,472.025,1576033200,0
MERVAL USD,467.412,,,467.412,467.412,467.412,,,,,2019-12-12,,467.412,1576119600,0
MERVAL USD,502.454,,,502.454,502.454,502.454,,,,,2019-12-13,,502.454,1576206000,0
MERVAL USD,507.899,,,507.899,507.899,507.899,,,,,2019-12-16,,507.899,1576465200,0
MERVAL USD,485.583,,,485.583,485.583,485.583,,,,,2019-12-17,,485.583,1576551600,0
MERVAL USD,507.148,,,507.148,507.148,507.148,,,,,2019-12-18,,507.148,1576638000,0
MERVAL USD,522.616,,,522.616,522.616,522.616,,,,,2019-12-19,,522.616,1576724400,0
MERVAL USD,531.907,,,531.907,531.907,531.907,,,,,2019-12-20,,531.907,1576810800,0
MERVAL USD,548.136,,,548.136,548.136,548.136,,,,,2019-12-23,,548.136,1577070000,0
MERVAL USD,575.766,,,575.766,575.766,575.766,,,,,2019-12-26,,575.766,1577329200,0
MERVAL USD,571.455,,,571.455,571.455,571.455,,,,,2019-12-27,,571.455,1577415600,0
MERVAL USD,566.573,,,566.573,566.573,566.573,,,,,2019-12-30,,566.573,1577674800,0
MERVAL USD,552.439,,,552.439,552.439,552.439,,,,,2020-01-02,,552.439,1577934000,0
MERVAL USD,539.557,,,539.557,539.557,539.557,,,,,2020-01-03,,539.557,1578020400,0
MERVAL USD,531.662,,,531.662,531.662,531.662,,,,,2020-01-06,,531.662,1578279600,0
MERVAL USD,528.005,,,528.005,528.005,528.005,,,,,2020-01-07,,528.005,1578366000,0
MERVAL USD,528.966,,,528.966,528.966,528.966,,,,,2020-01-08,,528.966,1578452400,0
MERVAL USD,537.06,,,537.06,537.06,537.06,,,,,2020-01-09,,537.06,1578538800,0
MERVAL USD,548.939,,,548.939,548.939,548.939,,,,,2020-01-10,,548.939,1578625200,0
MERVAL USD,527.795,,,527.795,527.795,527.795,,,,,2020-01-13,,527.795,1578884400,0
MERVAL USD,514.632,,,514.632,514.632,514.632,,,,,2020-01-14,,514.632,1578970800,0
MERVAL USD,508.647,,,508.647,508.647,508.647,,,,,2020-01-15,,508.647,1579057200,0
MERVAL USD,524.027,,,524.027,524.027,524.027,,,,,2020-01-16,,524.027,1579143600,0
MERVAL USD,517.538,,,517.538,517.538,517.538,,,,,2020-01-17,,517.538,1579230000,0
MERVAL USD,535.231,,,535.231,535.231,535.231,,,,,2020-01-20,,535.231,1579489200,0
MERVAL USD,511.855,,,511.855,511.855,511.855,,,,,2020-01-21,,511.855,1579575600,0
MERVAL USD,514.356,,,514.356,514.356,514.356,,,,,2020-01-22,,514.356,1579662000,0
MERVAL USD,503.922,,,503.922,503.922,503.922,,,,,2020-01-23,,503.922,1579748400,0
MERVAL USD,475.212,,,475.212,475.212,475.212,,,,,2020-01-24,,475.212,1579834800,0
MERVAL USD,475.502,,,475.502,475.502,475.502,,,,,2020-01-27,,475.502,1580094000,0
MERVAL USD,488.744,,,488.744,488.744,488.744,,,,,2020-01-28,,488.744,1580180400,0
MERVAL USD,476.68,,,476.68,476.68,476.68,,,,,2020-01-29,,476.68,1580266800,0
MERVAL USD,480.263,,,480.263,480.263,480.263,,,,,2020-01-30,,480.263,1580353200,0
MERVAL USD,472.491,,,472.491,472.491,472.491,,,,,2020-01-31,,472.491,1580439600,0
MERVAL USD,486.794,,,486.794,486.794,486.794,,,,,2020-02-03,,486.794,1580698800,0
MERVAL USD,485.894,,,485.894,485.894,485.894,,,,,2020-02-04,,485.894,1580785200,0
MERVAL USD,480.631,,,480.631,480.631,480.631,,,,,2020-02-05,,480.631,1580871600,0
MERVAL USD,482.213,,,482.213,482.213,482.213,,,,,2020-02-06,,482.213,1580958000,0
MERVAL USD,489.244,,,489.244,489.244,489.244,,,,,2020-02-07,,489.244,1581044400,0
MERVAL USD,485.145,,,485.145,485.145,485.145,,,,,2020-02-10,,485.145,1581303600,0
MERVAL USD,473.932,,,473.932,473.932,473.932,,,,,2020-02-11,,473.932,1581390000,0
MERVAL USD,476.906,,,476.906,476.906,476.906,,,,,2020-02-12,,476.906,1581476400,0
MERVAL USD,468.891,,,468.891,468.891,468.891,,,,,2020-02-13,,468.891,1581562800,0
MERVAL USD,463.124,,,463.124,463.124,463.124,,,,,2020-02-14,,463.124,1581649200,0
MERVAL USD,470.987,,,470.987,470.987,470.987,,,,,2020-02-17,,470.987,1581908400,0
MERVAL USD,460.166,,,460.166,460.166,460.166,,,,,2020-02-18,,460.166,1581994800,0
MERVAL USD,471.053,,,471.053,471.053,471.053,,,,,2020-02-19,,471.053,1582081200,0
MERVAL USD,476.65,,,476.65,476.65,476.65,,,,,2020-02-20,,476.65,1582167600,0
MERVAL USD,474.465,,,474.465,474.465,474.465,,,,,2020-02-21,,474.465,1582254000,0
MERVAL USD,452.057,,,452.057,452.057,452.057,,,,,2020-02-26,,452.057,1582686000,0
MERVAL USD,438.61,,,438.61,438.61,438.61,,,,,2020-02-27,,438.61,1582772400,0
MERVAL USD,434.126,,,434.126,434.126,434.126,,,,,2020-02-28,,434.126,1582858800,0
MERVAL USD,441.951,,,441.951,441.951,441.951,,,,,2020-03-02,,441.951,1583118000,0
MERVAL USD,436.46,,,436.46,436.46,436.46,,,,,2020-03-03,,436.46,1583204400,0
MERVAL USD,454.132,,,454.132,454.132,454.132,,,,,2020-03-04,,454.132,1583290800,0
MERVAL USD,450.916,,,450.916,450.916,450.916,,,,,2020-03-05,,450.916,1583377200,0
MERVAL USD,429.804,,,429.804,429.804,429.804,,,,,2020-03-06,,429.804,1583463600,0
MERVAL USD,365.055,,,365.055,365.055,365.055,,,,,2020-03-09,,365.055,1583722800,0
MERVAL USD,379.608,,,379.608,379.608,379.608,,,,,2020-03-10,,379.608,1583809200,0
MERVAL USD,370.296,,,370.296,370.296,370.296,,,,,2020-03-11,,370.296,1583895600,0
MERVAL USD,325.51,,,325.51,325.51,325.51,,,,,2020-03-12,,325.51,1583982000,0
MERVAL USD,319.497,,,319.497,319.497,319.497,,,,,2020-03-13,,319.497,1584068400,0
MERVAL USD,288.28,,,288.28,288.28,288.28,,,,,2020-03-16,,288.28,1584327600,0
MERVAL USD,289.144,,,289.144,289.144,289.144,,,,,2020-03-17,,289.144,1584414000,0
MERVAL USD,250.449,,,250.449,250.449,250.449,,,,,2020-03-18,,250.449,1584500400,0
MERVAL USD,253.06,,,253.06,253.06,253.06,,,,,2020-03-19,,253.06,1584586800,0
MERVAL USD,265.655,,,265.655,265.655,265.655,,,,,2020-03-20,,265.655,1584673200,0
MERVAL USD,299.33,,,299.33,299.33,299.33,,,,,2020-03-25,,299.33,1585105200,0
MERVAL USD,302.086,,,302.086,302.086,302.086,,,,,2020-03-26,,302.086,1585191600,0
MERVAL USD,278.166,,,278.166,278.166,278.166,,,,,2020-03-27,,278.166,1585278000,0
MERVAL USD,280.537,,,280.537,280.537,280.537,,,,,2020-03-30,,280.537,1585537200,0
MERVAL USD,288.038,,,288.038,288.038,288.038,,,,,2020-04-01,,288.038,1585710000,0
MERVAL USD,292.797,,,292.797,292.797,292.797,,,,,2020-04-02,,292.797,1585796400,0
MERVAL USD,297.513,,,297.513,297.513,297.513,,,,,2020-04-03,,297.513,1585882800,0
MERVAL USD,296.57,,,296.57,296.57,296.57,,,,,2020-04-06,,296.57,1586142000,0
MERVAL USD,295.18,,,295.18,295.18,295.18,,,,,2020-04-07,,295.18,1586228400,0
MERVAL USD,295.888,,,295.888,295.888,295.888,,,,,2020-04-08,,295.888,1586314800,0
MERVAL USD,282.562,,,282.562,282.562,282.562,,,,,2020-04-13,,282.562,1586746800,0
MERVAL USD,286.553,,,286.553,286.553,286.553,,,,,2020-04-14,,286.553,1586833200,0
MERVAL USD,294.794,,,294.794,294.794,294.794,,,,,2020-04-15,,294.794,1586919600,0
MERVAL USD,294.591,,,294.591,294.591,294.591,,,,,2020-04-16,,294.591,1587006000,0
MERVAL USD,291.146,,,291.146,291.146,291.146,,,,,2020-04-17,,291.146,1587092400,0
MERVAL USD,290.071,,,290.071,290.071,290.071,,,,,2020-04-20,,290.071,1587351600,0
MERVAL USD,275.986,,,275.986,275.986,275.986,,,,,2020-04-21,,275.986,1587438000,0
MERVAL USD,274.997,,,274.997,274.997,274.997,,,,,2020-04-22,,274.997,1587524400,0
MERVAL USD,272.286,,,272.286,272.286,272.286,,,,,2020-04-23,,272.286,1587610800,0
MERVAL USD,261.186,,,261.186,261.186,261.186,,,,,2020-04-24,,261.186,1587697200,0
MERVAL USD,260.546,,,260.546,260.546,260.546,,,,,2020-04-27,,260.546,1587956400,0
MERVAL USD,276.369,,,276.369,276.369,276.369,,,,,2020-04-28,,276.369,1588042800,0
MERVAL USD,302.342,,,302.342,302.342,302.342,,,,,2020-04-29,,302.342,1588129200,0
MERVAL USD,285.59,,,285.59,285.59,285.59,,,,,2020-04-30,,285.59,1588215600,0
MERVAL USD,287.733,,,287.733,287.733,287.733,,,,,2020-05-04,,287.733,1588561200,0
MERVAL USD,279.764,,,279.764,279.764,279.764,,,,,2020-05-05,,279.764,1588647600,0
MERVAL USD,288.431,,,288.431,288.431,288.431,,,,,2020-05-06,,288.431,1588734000,0
MERVAL USD,304.305,,,304.305,304.305,304.305,,,,,2020-05-07,,304.305,1588820400,0
MERVAL USD,313.688,,,313.688,313.688,313.688,,,,,2020-05-08,,313.688,1588906800,0
MERVAL USD,325.501,,,325.501,325.501,325.501,,,,,2020-05-11,,325.501,1589166000,0
MERVAL USD,320.873,,,320.873,320.873,320.873,,,,,2020-05-12,,320.873,1589252400,0
MERVAL USD,300.913,,,300.913,300.913,300.913,,,,,2020-05-13,,300.913,1589338800,0
MERVAL USD,319.349,,,319.349,319.349,319.349,,,,,2020-05-14,,319.349,1589425200,0
MERVAL USD,324.665,,,324.665,324.665,324.665,,,,,2020-05-15,,324.665,1589511600,0
MERVAL USD,339.171,,,339.171,339.171,339.171,,,,,2020-05-18,,339.171,1589770800,0
MERVAL USD,332.731,,,332.731,332.731,332.731,,,,,2020-05-19,,332.731,1589857200,0
MERVAL USD,333.103,,,333.103,333.103,333.103,,,,,2020-05-20,,333.103,1589943600,0
MERVAL USD,352.483,,,352.483,352.483,352.483,,,,,2020-05-21,,352.483,1590030000,0
MERVAL USD,359.575,,,359.575,359.575,359.575,,,,,2020-05-22,,359.575,1590116400,0
MERVAL USD,371.116,,,371.116,371.116,371.116,,,,,2020-05-26,,371.116,1590462000,0
MERVAL USD,368.095,,,368.095,368.095,368.095,,,,,2020-05-27,,368.095,1590548400,0
MERVAL USD,345.956,,,345.956,345.956,345.956,,,,,2020-05-28,,345.956,1590634800,0
MERVAL USD,333.493,,,333.493,333.493,333.493,,,,,2020-05-29,,333.493,1590721200,0
MERVAL USD,350.78,,,350.78,350.78,350.78,,,,,2020-06-01,,350.78,1590980400,0
MERVAL USD,368.589,,,368.589,368.589,368.589,,,,,2020-06-02,,368.589,1591066800,0
MERVAL USD,382.295,,,382.295,382.295,382.295,,,,,2020-06-03,,382.295,1591153200,0
MERVAL USD,381.751,,,381.751,381.751,381.751,,,,,2020-06-04,,381.751,1591239600,0
MERVAL USD,391.267,,,391.267,391.267,391.267,,,,,2020-06-05,,391.267,1591326000,0
MERVAL USD,420.05,,,420.05,420.05,420.05,,,,,2020-06-08,,420.05,1591585200,0
MERVAL USD,400.336,,,400.336,400.336,400.336,,,,,2020-06-09,,400.336,1591671600,0
MERVAL USD,406.259,,,406.259,406.259,406.259,,,,,2020-06-10,,406.259,1591758000,0
MERVAL USD,383.521,,,383.521,383.521,383.521,,,,,2020-06-11,,383.521,1591844400,0
MERVAL USD,397.338,,,397.338,397.338,397.338,,,,,2020-06-12,,397.338,1591930800,0
MERVAL USD,391.185,,,391.185,391.185,391.185,,,,,2020-06-16,,391.185,1592276400,0
MERVAL USD,375.846,,,375.846,375.846,375.846,,,,,2020-06-17,,375.846,1592362800,0
MERVAL USD,345.967,,,345.967,345.967,345.967,,,,,2020-06-18,,345.967,1592449200,0
MERVAL USD,372.286,,,372.286,372.286,372.286,,,,,2020-06-19,,372.286,1592535600,0
MERVAL USD,382.447,,,382.447,382.447,382.447,,,,,2020-06-22,,382.447,1592794800,0
MERVAL USD,375.793,,,375.793,375.793,375.793,,,,,2020-06-23,,375.793,1592881200,0
MERVAL USD,374.297,,,374.297,374.297,374.297,,,,,2020-06-24,,374.297,1592967600,0
MERVAL USD,395.821,,,395.821,395.821,395.821,,,,,2020-06-25,,395.821,1593054000,0
MERVAL USD,384.01,,,384.01,384.01,384.01,,,,,2020-06-26,,384.01,1593140400,0
MERVAL USD,387.317,,,387.317,387.317,387.317,,,,,2020-06-29,,387.317,1593399600,0
MERVAL USD,371.487,,,371.487,371.487,371.487,,,,,2020-06-30,,371.487,1593486000,0
MERVAL USD,368.61,,,368.61,368.61,368.61,,,,,2020-07-01,,368.61,1593572400,0
MERVAL USD,359.982,,,359.982,359.982,359.982,,,,,2020-07-02,,359.982,1593658800,0
MERVAL USD,366.266,,,366.266,366.266,366.266,,,,,2020-07-03,,366.266,1593745200,0
MERVAL USD,400.885,,,400.885,400.885,400.885,,,,,2020-07-06,,400.885,1594004400,0
MERVAL USD,388.177,,,388.177,388.177,388.177,,,,,2020-07-07,,388.177,1594090800,0
MERVAL USD,391.748,,,391.748,391.748,391.748,,,,,2020-07-08,,391.748,1594177200,0
MERVAL USD,386.978,,,386.978,386.978,386.978,,,,,2020-07-13,,386.978,1594609200,0
MERVAL USD,387.718,,,387.718,387.718,387.718,,,,,2020-07-14,,387.718,1594695600,0
MERVAL USD,397.994,,,397.994,397.994,397.994,,,,,2020-07-15,,397.994,1594782000,0
MERVAL USD,398.215,,,398.215,398.215,398.215,,,,,2020-07-16,,398.215,1594868400,0
MERVAL USD,385.841,,,385.841,385.841,385.841,,,,,2020-07-17,,385.841,1594954800,0
MERVAL USD,383.247,,,383.247,383.247,383.247,,,,,2020-07-20,,383.247,1595214000,0
MERVAL USD,393.484,,,393.484,393.484,393.484,,,,,2020-07-21,,393.484,1595300400,0
MERVAL USD,415.996,,,415.996,415.996,415.996,,,,,2020-07-22,,415.996,1595386800,0
MERVAL USD,423.186,,,423.186,423.186,423.186,,,,,2020-07-23,,423.186,1595473200,0
MERVAL USD,413.73,,,413.73,413.73,413.73,,,,,2020-07-24,,413.73,1595559600,0
MERVAL USD,419.138,,,419.138,419.138,419.138,,,,,2020-07-27,,419.138,1595818800,0
MERVAL USD,413.019,,,413.019,413.019,413.019,,,,,2020-07-28,,413.019,1595905200,0
MERVAL USD,413.364,,,413.364,413.364,413.364,,,,,2020-07-29,,413.364,1595991600,0
MERVAL USD,406.933,,,406.933,406.933,406.933,,,,,2020-07-30,,406.933,1596078000,0
MERVAL USD,396.887,,,396.887,396.887,396.887,,,,,2020-07-31,,396.887,1596164400,0
MERVAL USD,430.362,,,430.362,430.362,430.362,,,,,2020-08-03,,430.362,1596423600,0
MERVAL USD,437.878,,,437.878,437.878,437.878,,,,,2020-08-04,,437.878,1596510000,0
MERVAL USD,426.875,,,426.875,426.875,426.875,,,,,2020-08-05,,426.875,1596596400,0
MERVAL USD,413.533,,,413.533,413.533,413.533,,,,,2020-08-06,,413.533,1596682800,0
MERVAL USD,413.447,,,413.447,413.447,413.447,,,,,2020-08-07,,413.447,1596769200,0
MERVAL USD,406.552,,,406.552,406.552,406.552,,,,,2020-08-10,,406.552,1597028400,0
MERVAL USD,399.143,,,399.143,399.143,399.143,,,,,2020-08-11,,399.143,1597114800,0
MERVAL USD,376.552,,,376.552,376.552,376.552,,,,,2020-08-12,,376.552,1597201200,0
MERVAL USD,381.1,,,381.1,381.1,381.1,,,,,2020-08-13,,381.1,1597287600,0
MERVAL USD,382.87,,,382.87,382.87,382.87,,,,,2020-08-14,,382.87,1597374000,0
MERVAL USD,360.231,,,360.231,360.231,360.231,,,,,2020-08-18,,360.231,1597719600,0
MERVAL USD,361.276,,,361.276,361.276,361.276,,,,,2020-08-19,,361.276,1597806000,0
MERVAL USD,359.088,,,359.088,359.088,359.088,,,,,2020-08-20,,359.088,1597892400,0
MERVAL USD,351.195,,,351.195,351.195,351.195,,,,,2020-08-21,,351.195,1597978800,0
MERVAL USD,351.536,,,351.536,351.536,351.536,,,,,2020-08-24,,351.536,1598238000,0
MERVAL USD,356.82,,,356.82,356.82,356.82,,,,,2020-08-25,,356.82,1598324400,0
MERVAL USD,356.889,,,356.889,356.889,356.889,,,,,2020-08-26,,356.889,1598410800,0
MERVAL USD,352.432,,,352.432,352.432,352.432,,,,,2020-08-27,,352.432,1598497200,0
MERVAL USD,368.695,,,368.695,368.695,368.695,,,,,2020-08-28,,368.695,1598583600,0
MERVAL USD,372.33,,,372.33,372.33,372.33,,,,,2020-08-31,,372.33,1598842800,0
MERVAL USD,355.907,,,355.907,355.907,355.907,,,,,2020-09-01,,355.907,1598929200,0
MERVAL USD,346.518,,,346.518,346.518,346.518,,,,,2020-09-02,,346.518,1599015600,0
MERVAL USD,361.845,,,361.845,361.845,361.845,,,,,2020-09-03,,361.845,1599102000,0
MERVAL USD,350.806,,,350.806,350.806,350.806,,,,,2020-09-04,,350.806,1599188400,0
MERVAL USD,362.973,,,362.973,362.973,362.973,,,,,2020-09-07,,362.973,1599447600,0
MERVAL USD,381.175,,,381.175,381.175,381.175,,,,,2020-09-08,,381.175,1599534000,0
MERVAL USD,386.959,,,386.959,386.959,386.959,,,,,2020-09-09,,386.959,1599620400,0
MERVAL USD,387.631,,,387.631,387.631,387.631,,,,,2020-09-10,,387.631,1599706800,0
MERVAL USD,362.773,,,362.773,362.773,362.773,,,,,2020-09-11,,362.773,1599793200,0
MERVAL USD,342.395,,,342.395,342.395,342.395,,,,,2020-09-14,,342.395,1600052400,0
MERVAL USD,347.871,,,347.871,347.871,347.871,,,,,2020-09-15,,347.871,1600138800,0
MERVAL USD,319.696,,,319.696,319.696,319.696,,,,,2020-09-16,,319.696,1600225200,0
